1,312,450,70,42
2,305,450,75,42
3,296,449,79,44
4,292,449,80,43
5,284,446,85,46
6,276,449,91,47
7,267,445,92,48
8,262,447,92,53
9,260,442,88,53
10,259,444,82,58
11,253,441,80,59
12,237,440,91,60
13,233,437,87,63
14,218,438,96,67
15,186,433,116,71
16,170,427,128,76
17,156,427,134,82
18,123,422,151,87
19,106,427,163,84
20,83,420,185,89
21,59,421,205,91
22,33,420,227,85
23,8,425,208,96
24,3,417,189,96
25,1918,413,168,99
26,1912,417,165,101
27,1882,414,157,101
28,1882,414,157,101
29,1882,414,157,101
30,1882,414,157,101
31,1882,414,157,101
32,145,425,133,70
33,145,425,133,70
34,145,425,133,70
35,145,425,133,70
36,145,425,133,70
37,145,425,133,70
38,145,425,133,70
39,145,425,133,70
40,145,425,133,70
41,145,425,133,70
42,145,425,133,70
43,145,425,133,70
44,145,425,133,70
45,145,425,133,70
46,145,425,133,70
47,145,425,133,70
48,145,425,133,70
49,145,425,133,70
50,145,425,133,70
51,145,425,133,70
52,145,425,133,70
53,145,425,133,70
54,145,425,133,70
55,145,425,133,70
56,145,425,133,70
57,145,425,133,70
58,145,425,133,70
59,145,425,133,70
60,145,425,133,70
61,145,425,133,70
62,145,425,133,70
63,145,425,133,70
64,145,425,133,70
65,145,425,133,70
66,145,425,133,70
67,145,425,133,70
68,145,425,133,70
69,145,425,133,70
70,145,425,133,70
71,145,425,133,70
72,145,425,133,70
73,145,425,133,70
74,145,425,133,70
75,145,425,133,70
76,145,425,133,70
77,145,425,133,70
78,145,425,133,70
79,145,425,133,70
80,145,425,133,70
81,145,425,133,70
82,145,425,133,70
83,145,425,133,70
84,145,425,133,70
85,145,425,133,70
86,145,425,133,70
87,145,425,133,70
88,145,425,133,70
89,145,425,133,70
90,145,425,133,70
91,145,425,133,70
92,145,425,133,70
93,145,425,133,70
94,145,425,133,70
95,145,425,133,70
96,145,425,133,70
97,145,425,133,70
98,145,425,133,70
99,145,425,133,70
100,145,425,133,70
101,145,425,133,70
102,145,425,133,70
103,145,425,133,70
104,145,425,133,70
105,145,425,133,70
106,145,425,133,70
107,145,425,133,70
108,145,425,133,70
109,145,425,133,70
110,145,425,133,70
111,145,425,133,70
112,145,425,133,70
113,145,425,133,70
114,145,425,133,70
115,145,425,133,70
116,145,425,133,70
117,145,425,133,70
118,145,425,133,70
119,145,425,133,70
120,145,425,133,70
121,145,425,133,70
122,145,425,133,70
123,145,425,133,70
124,145,425,133,70
125,145,425,133,70
126,145,425,133,70
127,145,425,133,70
128,145,425,133,70
129,145,425,133,70
130,145,425,133,70
131,145,425,133,70
132,145,425,133,70
133,145,425,133,70
134,145,425,133,70
135,145,425,133,70
