1,340,356,67,91
2,341,356,67,91
3,339,356,67,91
4,340,356,67,91
5,337,356,67,91
6,339,356,67,91
7,336,355,67,91
8,337,355,67,91
9,334,355,67,91
10,336,356,67,91
11,335,357,67,91
12,335,357,67,91
13,335,357,67,91
14,335,357,67,91
15,337,356,67,91
16,338,355,67,91
17,342,354,67,91
18,345,353,67,91
19,350,352,67,91
20,354,352,67,91
21,360,353,67,91
22,365,353,67,91
23,373,353,67,91
24,380,354,67,91
25,388,354,67,91
26,397,354,67,91
27,406,356,67,91
28,414,356,67,91
29,424,357,67,91
30,433,358,65,89
31,442,358,65,89
32,451,357,65,89
33,462,357,64,87
34,471,357,64,87
35,478,357,64,87
36,486,357,64,87
37,493,357,64,87
38,499,356,64,87
39,504,356,64,87
40,509,356,64,87
41,515,355,64,87
42,520,355,64,87
43,525,355,64,87
44,532,355,64,87
45,537,356,64,87
46,544,356,64,87
47,549,356,64,87
48,556,357,64,87
49,563,357,64,87
50,569,357,64,87
51,577,357,64,87
52,585,357,64,87
53,593,357,64,87
54,602,357,64,87
55,611,356,64,87
56,620,352,64,87
57,629,350,64,87
58,637,346,64,87
59,645,344,64,87
60,652,341,64,87
61,660,339,64,87
62,667,338,64,87
63,676,337,64,87
64,685,337,64,87
65,693,336,64,87
66,703,336,64,87
67,710,335,65,89
68,721,335,65,89
69,731,336,65,89
70,740,336,67,91
71,752,337,67,91
72,760,339,68,93
73,772,340,68,93
74,782,340,68,93
75,793,340,68,93
76,805,340,68,93
77,814,339,68,93
78,824,337,68,93
79,833,335,68,93
80,841,334,68,93
81,849,332,68,93
82,857,331,68,93
83,864,330,68,93
84,872,328,68,93
85,880,328,68,93
86,887,327,68,93
87,897,329,67,91
88,905,332,67,91
89,914,332,67,91
90,922,333,67,91
91,931,334,67,91
92,939,337,67,91
93,948,337,67,91
94,956,337,67,91
95,966,338,67,91
96,976,337,67,91
97,986,336,67,91
98,997,333,67,91
99,1006,331,67,91
100,1017,329,67,91
101,1026,328,67,91
102,1035,325,68,93
103,1045,323,68,93
104,1054,322,68,93
105,1064,321,68,93
106,1075,320,68,93
107,1086,320,68,93
108,1097,320,68,93
109,1108,321,68,93
110,1121,322,68,93
111,1133,325,68,93
112,1145,327,68,93
113,1158,329,68,93
114,1170,332,68,93
115,1183,334,68,93
116,1195,334,68,93
117,1208,334,68,93
118,1220,333,68,93
119,1231,332,68,93
120,1241,330,68,93
121,1251,330,68,93
122,1260,330,68,93
123,1269,330,68,93
124,1276,330,68,93
125,1285,329,68,93
126,1292,329,68,93
127,1301,330,67,91
128,1309,331,65,89
129,1317,333,64,87
130,1324,333,64,87
131,1332,333,64,87
132,1340,334,64,87
133,1348,336,64,87
134,1357,337,64,87
135,1365,339,64,87
136,1374,340,64,87
137,1381,343,64,87
138,1392,344,62,85
139,1404,344,62,85
140,1416,344,62,85
141,1427,342,62,85
142,1438,341,62,85
143,1447,341,62,85
144,1459,340,62,85
145,1471,340,62,85
146,1482,339,62,85
147,1494,338,62,85
148,1505,338,62,85
149,1515,339,62,85
150,1527,340,62,85
151,1537,343,62,85
152,1549,345,62,85
153,1558,348,62,85
154,1569,352,62,85
155,1580,357,62,85
156,1590,360,62,85
157,1599,365,62,85
158,1610,368,61,83
159,1621,371,60,81
160,1631,373,58,80
161,1642,374,57,78
162,1650,375,56,76
163,1659,376,55,75
164,1668,376,54,73
165,1676,378,52,71
166,1683,378,52,71
167,1690,378,51,70
168,1697,380,50,68
169,1705,382,49,67
170,1712,383,48,65
171,1719,386,47,64
172,1726,388,47,64
173,1733,389,46,63
174,1740,393,46,63
175,1746,394,45,61
176,1752,399,45,61
177,1760,401,45,61
178,1768,404,44,60
179,1775,405,44,60
180,1782,408,44,60
181,1790,408,44,60
182,1797,408,44,60
183,1803,407,44,60
184,1810,407,44,60
185,1816,407,44,60
186,1822,407,43,59
187,1828,407,43,59
188,1834,407,42,57
189,1840,407,42,57
190,1845,409,42,57
191,1851,409,42,57
192,1856,410,42,57
193,1863,413,42,57
194,1868,413,42,57
195,1875,415,42,57
196,1882,418,40,56
197,1888,419,40,56
198,1894,421,39,55
199,1901,424,39,55
200,1908,424,39,55
201,1916,425,38,54
202,1,425,39,54
203,9,425,39,53
204,14,425,38,52
205,21,424,37,50
206,27,423,36,49
207,32,424,35,48
208,37,424,35,48
209,42,424,35,47
210,46,424,35,47
211,51,424,35,47
212,57,426,34,46
213,61,426,33,45
214,66,427,33,45
215,71,428,33,45
216,76,429,33,45
