1,312,450,70,42
2,305,451,74,41
3,296,448,79,44
4,292,449,80,44
5,281,449,87,43
6,276,446,91,47
7,268,445,94,50
8,260,445,95,52
9,253,443,95,51
10,249,443,91,55
11,240,440,96,61
12,224,440,108,62
13,201,434,123,65
14,184,433,133,67
15,179,432,128,74
16,158,428,141,79
17,147,430,144,76
18,119,426,160,83
19,102,424,168,84
20,100,425,168,85
21,62,424,201,89
22,20,423,215,88
23,3,422,221,91
24,1913,417,201,96
25,1917,414,174,97
26,1906,414,176,100
27,1886,417,155,100
28,1911,413,119,101
29,1895,416,106,98
30,1876,418,84,95
31,83,431,87,71
32,83,431,87,71
33,83,431,87,71
34,83,431,87,71
35,83,431,87,71
36,83,431,87,71
37,83,431,87,71
38,83,431,87,71
39,83,431,87,71
40,83,431,87,71
41,83,431,87,71
42,83,431,87,71
43,83,431,87,71
44,83,431,87,71
45,83,431,87,71
46,83,431,87,71
47,83,431,87,71
48,83,431,87,71
49,83,431,87,71
50,83,431,87,71
51,83,431,87,71
52,83,431,87,71
53,83,431,87,71
54,83,431,87,71
55,83,431,87,71
56,83,431,87,71
57,83,431,87,71
58,83,431,87,71
59,83,431,87,71
60,83,431,87,71
61,83,431,87,71
62,83,431,87,71
63,83,431,87,71
64,83,431,87,71
65,83,431,87,71
66,83,431,87,71
67,83,431,87,71
68,83,431,87,71
69,83,431,87,71
70,83,431,87,71
71,83,431,87,71
72,83,431,87,71
73,83,431,87,71
74,83,431,87,71
75,83,431,87,71
76,83,431,87,71
77,83,431,87,71
78,83,431,87,71
79,83,431,87,71
80,83,431,87,71
81,83,431,87,71
82,83,431,87,71
83,83,431,87,71
84,83,431,87,71
85,83,431,87,71
86,83,431,87,71
87,83,431,87,71
88,83,431,87,71
89,83,431,87,71
90,83,431,87,71
91,83,431,87,71
92,83,431,87,71
93,83,431,87,71
94,83,431,87,71
95,83,431,87,71
96,83,431,87,71
97,83,431,87,71
98,83,431,87,71
99,83,431,87,71
100,83,431,87,71
101,83,431,87,71
102,83,431,87,71
103,83,431,87,71
104,83,431,87,71
105,83,431,87,71
106,83,431,87,71
107,83,431,87,71
108,83,431,87,71
109,83,431,87,71
110,83,431,87,71
111,83,431,87,71
112,83,431,87,71
113,83,431,87,71
114,83,431,87,71
115,83,431,87,71
116,83,431,87,71
117,83,431,87,71
118,83,431,87,71
119,83,431,87,71
120,83,431,87,71
121,83,431,87,71
122,83,431,87,71
123,83,431,87,71
124,83,431,87,71
125,83,431,87,71
126,83,431,87,71
127,83,431,87,71
128,83,431,87,71
129,83,431,87,71
130,83,431,87,71
131,83,431,87,71
132,83,431,87,71
133,83,431,87,71
134,83,431,87,71
135,83,431,87,71
